country,group,year,rli,qn05,qn95,n_sp,n_gen_changes
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,1999,0.810372053727330011,0.80253145972251716,0.819067540831089125,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2002,0.79750746974757214,0.78996240445833299,0.805586801243983963,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2003,0.793448305842561985,0.786175632907840871,0.801341123526130961,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2004,0.789631884914625992,0.782015298724614061,0.796929561366720995,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2011,0.762519683526843073,0.744561491377960016,0.770882021940862971,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2013,0.753551441436230984,0.731567768035787047,0.76916761184246496,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2014,0.74951788930083918,0.724303472935669101,0.767911306064588017,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2020,0.722935059044530814,0.682863354309130033,0.764879281265495981,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,1997,0.819203484286490924,0.811157854613180906,0.825656858134975913,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2000,0.806405124797078043,0.798628535217590918,0.814178036104007075,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2005,0.785512661816447078,0.777654454720942967,0.792928737893939029,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2006,0.780435116419228025,0.773231340232012121,0.789026476171156954,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2007,0.777051172822767922,0.768577964755185805,0.784596323539780816,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2008,0.773119214735389915,0.763593502899437948,0.780800475301342001,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2009,0.769386830543953071,0.757674760679296955,0.776421758733466971,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2012,0.757733089644311963,0.736374205593415931,0.769883384382604063,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2015,0.744730726072398985,0.716755294075844152,0.767419636768333024,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2017,0.736378160349332123,0.702373912191562089,0.766514964875750993,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2018,0.731334647958208017,0.696998987340749943,0.765269172071780912,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,1993,0.826629342725467064,0.822471279083907048,0.831939433907652015,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,1994,0.825539183212281924,0.821722104760512106,0.830955182813245097,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,1995,0.823875916118530949,0.819005769891680946,0.829245764150266074,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,1996,0.821950449311470988,0.815453613768659102,0.827240180807255032,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,1998,0.815204461832982896,0.807031330541203018,0.822866742686280017,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2001,0.802315565286615962,0.794425815666825907,0.810056687126274988,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2010,0.766487009816574916,0.751665011199609046,0.773380003812464967,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2016,0.739855438688570843,0.709709526963189119,0.767039385514976968,,
Eastern Asia (M49) and South-eastern Asia (MDG=M49),aggregated,2019,0.727663345579237064,0.689501240943671045,0.763887218928575917,,
