internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
59237,Dendrotriton bromeliacius,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Dendrotriton,bromeliacius,,,,,"(Schmidt, 1936)",
59238,Dendrotriton cuchumatanus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Dendrotriton,cuchumatanus,,,,,"(Lynch &amp; Wake, 1975)",
59240,Dendrotriton rabbi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Dendrotriton,rabbi,,,,,"(Lynch &amp; Wake, 1975)","Both <span style=""font-style: italic;"">Dendrotriton chujorum</span> and <span style=""font-style: italic;"">Dendrotriton kekchiorum</span> were included within <span style=""font-style: italic;"">Dendrotriton rabbi</span> in the past; however, this species is now considered to be restricted to Montañas de Cuilco (Campbell <span style=""font-style: italic;"">et al.</span> 2010). There may be an undescribed species within this species concept (C. Vásquez Almazán pers. comm. August 2019)."
59301,Nototriton saslaya,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Nototriton,saslaya,,,,,"Köhler, 2002",
59302,Nototriton stuarti,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Nototriton,stuarti,,,,,"Wake &amp; Campbell, 2000",
61802,Craugastor campbelli,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,campbelli,,,,,"(Smith, 2005)",This species was previously within the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
61803,Craugastor nefrens,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Craugastor,nefrens,,,,,"(Smith, 2005)",This species was previously within the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
194311,Dendrotriton kekchiorum,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Dendrotriton,kekchiorum,,,,,"Campbell, Smith, Streicher, Acevedo &amp; Brodie, 2010","Subpopulations that are now recognized as belonging to <span style=""font-style: italic;"">Dendrotriton chujorum</span> and <span style=""font-style: italic;"">Dendrotriton kekchiorum</span> were formerly considered as part of <span style=""font-style: italic;"">Dendrotriton rabbi</span> in the past, a species now considered to be restricted to Montañas de Cuilco (Campbell <span style=""font-style: italic;"">et al.</span> 2010)."
18435631,Bolitoglossa insularis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,insularis,,,,,"Sunyer, Lotzkat, Hertz, Wake, Aléman, Robleto &amp; Köhler, 2008",
55775087,Incilius majordomus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,majordomus,,,,,"Savage, Ugarte &amp; Donnelly, 2013",
58048304,Typhochrestus acoreensis,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Typhochrestus,acoreensis,,,,,"Wunderlich, 1992",
58063163,Canariphantes junipericola,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Canariphantes,junipericola,,,,,"Crespo &amp; Bosmans, 2014",
58063699,Canariphantes relictus,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Canariphantes,relictus,,,,,"Crespo &amp; Bosmans, 2014",
58064398,Savigniorrhipis topographicus,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Savigniorrhipis,topographicus,,,,,"Crespo, 2013",
58077015,Acorigone zebraneus,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Acorigone,zebraneus,,,,,"Wunderlich, 2008",
58079814,Agyneta depigmentata,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,LINYPHIIDAE,Agyneta,depigmentata,,,,,"Wunderlich, 2008",
58082390,Cheiracanthium floresense,ANIMALIA,ARTHROPODA,ARACHNIDA,ARANEAE,CHEIRACANTHIIDAE,Cheiracanthium,floresense,,,,,"Wunderlich, 2008",
39389,Anoxypristis cuspidata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Anoxypristis,cuspidata,,,,,"(Latham, 1794)","<span lang=""EN-CA"">"
39393,Pristis zijsron,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,zijsron,,,,,"Bleeker, 1851",
60841,Haplochromis desfontainii,ANIMALIA,CHORDATA,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Haplochromis,desfontainii,,,,,"(Lacepède, 1802)","<em>H. desfontainii</em> is the type species of the genus <em>Astatotilapia</em>, the current concept of which is widely regarded as polyphyletic. It is therefore retained within the catch-all genus <em>Haplochromis</em> here, pending a conclusive taxonomic review of African haplochromine cichlids. <span class=""Absatz-Standardschriftart1"">A desert-dwelling haplochromine  cichlid population reported to inhabit Oued Arak, a tributary of Oued  Botha in Tamanrasset Province, southern Algeria, remains in need of  identification and may represent an additional subpopulation.<span class=""Absatz-Standardschriftart1""><span class=""Absatz-Standardschriftart1""><span class=""Absatz-Standardschriftart1""><span class=""Absatz-Standardschriftart1""><span class=""Absatz-Standardschriftart1""><span class=""Absatz-Standardschriftart1""><span class=""Absatz-Standardschriftart1""><span class=""Absatz-Standardschriftart1""><span class=""Absatz-Standardschriftart1""><span class=""Absatz-Standardschriftart1""><br/></span></span></span></span></span>"
57506503,Telmatochromis brichardi,ANIMALIA,CHORDATA,ACTINOPTERYGII,CICHLIFORMES,CICHLIDAE,Telmatochromis,brichardi,,,,,"Louisy, 1989",
58599716,Plectostoma umbilicatum,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,DIPLOMMATINIDAE,Plectostoma,umbilicatum,,,,,"(van Benthem-Jutting, 1952)",
58600447,Plectostoma tenggekensis,ANIMALIA,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,DIPLOMMATINIDAE,Plectostoma,tenggekensis,,,,,"Liew, Vermeulen, Marzuki &amp; Schilthuizen, 2014",
56742,Eleutherodactylus mariposa,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,mariposa,,,,,"Hedges, Estrada &amp; Thomas, 1992",
59110,Pseudohynobius puxiongensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pseudohynobius,puxiongensis,,,,,"(Fei &amp; Ye, 2000)",
57591,Oreolalax liangbeiensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Oreolalax,liangbeiensis,,,,,"Liu &amp; Fei, 1979",Zhao and Adler (1993) considered this species to be synonymous with <em>Oreolalax major</em> but did not give any reason.
57614,Scutiger maculatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Scutiger,maculatus,,,,,"(Liu, 1950)",
88384283,Paramesotriton labiatus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Paramesotriton,labiatus,,,,,"(Unterstein, 1930)","This is a restricted concept of this species following the split of the broader concept<em> </em>into this, <em>Pachytriton granulosus </em>and <em>Pachytriton inexpectatus</em> (Nishikawa <em>et al.</em> 2011).&#160;<em>Paramesotriton ermizhaoi</em> has also been synonymised with this species (Nishikawa&#160;<em>et al.</em>&#160;2011)."
59439,Hypselotriton chenggongensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Hypselotriton,chenggongensis,,,,,"(Kou &amp; Xing, 1983)","We consider <i>Cynops chenggongensis</i> to be separate from <i>C. cyanurus</i>, following Zhao and Adler (1993) and Fei <i>et al.</i> (1999)."
61894,Hynobius guabangshanensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Hynobius,guabangshanensis,,,,,"Shen, Deng &amp; Wang, 2004",
136191,Pseudohynobius shuichengensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,HYNOBIIDAE,Pseudohynobius,shuichengensis,,,,,"Tian, Gu, Sun &amp; Li, 1998","This species was first described by Tian, Gu, Sun and Li (1998), who are the valid authors of this species. It was redescribed by Tian, Li and Gu (2006)."
68447744,Lamprochrus hedyotinus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,CURCULIONIDAE,Lamprochrus,hedyotinus,,,,,"Decelle in Decelle &amp; Voss, 1972",
65880793,Anthicodes maculatus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,ANTHICIDAE,Anthicodes,maculatus,,,,,"Wollaston, 1877",
66182942,Mellissius eudoxus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Mellissius,eudoxus,,,,,"Wollaston, 1877",
66182938,Mellissius oryctoides,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Mellissius,oryctoides,,,,,"Decelle, 1972",
39390,Pristis clavata,ANIMALIA,CHORDATA,CHONDRICHTHYES,RHINOPRISTIFORMES,PRISTIDAE,Pristis,clavata,,,,,"Garman, 1906","The Dwarf Sawfish (<em>Pristis clavata</em>) is similar to the Smalltooth Sawfish (<span style=""font-style: italic;"">Pristis pectinata</span>), with which it may have been previously confused, but it has fewer rostral teeth than the Smalltooth Sawfish (Last and Stevens 2009)."
168414,Glyptothorax kashmirensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,SISORIDAE,Glyptothorax,kashmirensis,,,,,"Hora, 1923",<em>Glyptothorax naziri </em>which was considered a synonym of <em>G. kashmirensi</em>s by Javed <em>et al</em>. (2013) is now considered valid and the species has been assessed separately. Therefore the current assessment of <em>G. kashmirensis</em> does not include information on <em>G. naziri</em><em><em><br/></span></em><em><br/></em><br/></span></em>
57668,Choerophryne siegfriedi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Choerophryne,siegfriedi,,,,,"(Menzies, 1999)",
73786986,Raorchestes aureus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,aureus,,,,,"Vijayakumar, Dinesh, Prabhu &amp; Shanker, 2014 ",
73787995,Raorchestes primarrumpfi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,primarrumpfi,,,,,"Vijayakumar, Dinesh, Prabhu &amp; Shanker, 2014 ",This species was split from the higher elevations of <em>Raorchestes tinniens</em> (S.R. Chandramouli&#160;and S.R. Ganesh&#160;pers comm. October 2020).
73961281,Micrixalus spelunca,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICRIXALIDAE,Micrixalus,spelunca,,,,,"Biju, Garg, Gururaja, Shouche &amp; Walukar, 2014",
73971314,Micrixalus specca,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICRIXALIDAE,Micrixalus,specca,,,,,"Biju, Garg, Gururaja, Shouche &amp; Walujkar, 2014",This is a split from the broader concept of <em>Micrixalus saxicola</em> (Biju <em>et al.</em> 2014).
74994974,Anolis darlingtoni,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,darlingtoni,,,,,"(Cochran, 1935)",
74995297,Anolis eugenegrahami,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,eugenegrahami,,,,,"Schwartz, 1978",
74995991,Anolis nelsoni,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,nelsoni,,,,,"Barbour, 1914",
75085311,Anolis rimarum,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,ANOLIDAE,Anolis,rimarum,,,,,"Thomas &amp; Schwartz, 1967",
76317577,Paedophryne kathismaphlox,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Paedophryne,kathismaphlox,,,,,"Kraus, 2010",
77343283,Nidirana hainanensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RANIDAE,Nidirana,hainanensis,,,,,"(Fei, Ye &amp; Jiang, 2007)",
16997,Philoria frosti,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,LIMNODYNASTIDAE,Philoria,frosti,,,,,"Spencer, 1901",
136003,Litoria myola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PELODRYADIDAE,Litoria,myola,,,,,"Hoskin, 2007","We depart from the taxonomy of Pelodryadidae proposed by Dubois and Frétey (2016) and Duellman <em>et al.</em> (2016) and retain the composition of <em>Litoria</em>, <em>Nyctimystes </em>and <em>Cyclorana </em>as previously recognised. This taxonomy is currently used in all Australian lists (e.g., ASH list, State and Federal government lists) and field guides (e.g., Hoskin <em>et al.</em> 2015, Cogger 2018, Clulow and Swan 2018)."
18582,Pseudophryne corroboree,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Pseudophryne,corroboree,,,,,"Moore, 1953",
9031,Anstisia alba,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Anstisia,alba,,,,,"(Wardell-Johnson &amp; Roberts, 1989)",This species was reassigned from <em>Geocrinia</em> to <em>Anstisia</em> (Webster and Bool 2022).
41040,Cophixalus neglectus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Cophixalus,neglectus,,,,,"Zweifel, 1962",
41050,Pseudophryne pengilleyi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Pseudophryne,pengilleyi,,,,,"Wells &amp; Wellington, 1985",
12145,Litoria castanea,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PELODRYADIDAE,Litoria,castanea,,,,,"(Steindachner, 1867)","There is currently uncertainty regarding the&#160;taxonomic status of this species. It occurs in two disjunct isolates separated by 500 km, but the most recent taxonomic study by Thomson&#160;<em>et al.</em>&#160;(1996) suggests that they represent one species.&#160;More recently the genetic distinctness of this species from closely related <em>Litoria </em>species, in particular <em>L. raniformis</em>, is also being questioned and additional taxonomic research is required (Voros <em>et al.</em> 2010 in Threatened Species Scientific Committee 2019).&#160;For the purposes of this assessment, the species is considered to be valid and contain a northern and southern subpopulation, pending further taxonomic resolution."
12154,Litoria spenceri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PELODRYADIDAE,Litoria,spenceri,,,,,"Dubois, 1984","We depart from the taxonomy of Pelodryadidae proposed by Dubois and Frétey (2016) and Duellman <em>et al.</em> (2016) and retain the composition of <em>Litoria</em>, <em>Nyctimystes </em>and <em>Cyclorana </em>as previously recognised. This taxonomy is currently used in all Australian lists (e.g., ASH list, State and Federal government lists) and field guides (e.g., Hoskin <em>et al. </em>2015, Cogger 2018, Clulow and Swan 2018)."
21533,Taudactylus pleione,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,pleione,,,,,"Czechura, 1986",
78399187,Litoria kroombitensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PELODRYADIDAE,Litoria,kroombitensis,,,,,"Hoskin, Hines, Meyer, Clarke &amp; Cunningham, 2013","Previously recognised as an outlying population of frogs in the&#160;<em>Litoria phyllochroa </em>group – specifically <em>L. pearsoniana </em>and <em>L. barringtonensis</em> (Hoskin <em>et al.</em> 2013).<br/><br/>We depart from the taxonomy of Pelodryadidae proposed by Dubois and Frétey (2016) and Duellman <em>et al.</em> (2016) and retain the composition of <em>Litoria</em>, <em>Nyctimystes </em>and <em>Cyclorana </em>as previously recognised. This taxonomy is currently used in all Australian lists (e.g., ASH list, State and Federal government lists) and field guides (e.g., Hoskin <em>et al.</em> 2015, Cogger 2018, Clulow and Swan 2018)."
78763727,Haliotis corrugata,ANIMALIA,MOLLUSCA,GASTROPODA,LEPETELLIDA,HALIOTIDAE,Haliotis,corrugata,,,,,"W. Wood, 1828",
78768961,Haliotis fulgens,ANIMALIA,MOLLUSCA,GASTROPODA,LEPETELLIDA,HALIOTIDAE,Haliotis,fulgens,,,,,"Philippi, 1845",
78771583,Haliotis rufescens,ANIMALIA,MOLLUSCA,GASTROPODA,LEPETELLIDA,HALIOTIDAE,Haliotis,rufescens,,,,,"Swainson, 1822",
78771696,Haliotis sorenseni,ANIMALIA,MOLLUSCA,GASTROPODA,LEPETELLIDA,HALIOTIDAE,Haliotis,sorenseni,,,,,"Bartsch, 1940",
78772302,Haliotis walallensis,ANIMALIA,MOLLUSCA,GASTROPODA,LEPETELLIDA,HALIOTIDAE,Haliotis,walallensis,,,,,"Stearns, 1899",
41880,Haliotis cracherodii,ANIMALIA,MOLLUSCA,GASTROPODA,LEPETELLIDA,HALIOTIDAE,Haliotis,cracherodii,,,,,"Leach, 1814",
78902089,Batrachoseps relictus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Batrachoseps,relictus,,,,,"Brame &amp; Murray, 1968",This is a restricted concept of <em>Batrachoseps relictus</em> following the split of the broader concept into this and <em>B. altasierrae</em> (Jockusch <em>et al</em>. 2012).
19942,Scaphirhynchus suttkusi,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Scaphirhynchus,suttkusi,,,,,"Williams &amp; Clemmer, 1991",
83125390,Ischnura jeanyvesmeyeri,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,COENAGRIONIDAE,Ischnura,jeanyvesmeyeri,,,,,"Englund &amp; Polhemus, 2010",
59146,Bolitoglossa chica,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,chica,,,,,"Brame &amp; Wake, 1963",This taxon is probably a complex of 2–3 species (D. Cisneros-Heredia pers. comm. January 2021).
56502,Strabomantis cerastes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Strabomantis,cerastes,,,,,"(Lynch, 1975)",
56422,Strabomantis anomalus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Strabomantis,anomalus,,,,,"(Boulenger, 1898)",This species was previously within the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
56571,Pristimantis duellmani,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,duellmani,,,,,"(Lynch, 1980)",
54590,Rhaebo blombergi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhaebo,blombergi,,,,,"(Myers &amp; Funkhouser, 1951)",The records reported from Chocó Department are not reliable and require confirmation (Colombia Red List Assessment Workshop August 2016).
54969,Nymphargus megacheirus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,megacheirus,,,,,"(Lynch &amp; Duellman, 1973)",
54908,Centrolene buckleyi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,buckleyi,,,,,"(Boulenger, 1882)","This is a species complex that requires formal subdivision (Guayasamín <em>et al.</em> 2006, 2020; Amador <em>et al. </em>2018). Amador <em>et al.</em> (2018) provided molecular evidence that nominal <em>Centrolene buckleyi</em> is composed of at least three species, none of which is each other's closest relative, one in southern Ecuador, two (including <em>Centrolene buckleyi </em><em>sensu stricto</em>) in northern Ecuador, and another in central Andean Colombia, with the edges remaining unknown (Frost 2021).<br/><br/>Two specimens from Huancabamba in Piura Department in northern Peru (Duellman and Wild 1993) previously assigned to this species are actually metamorphs of another species (Amador <em>et al.</em> 2018; D. Cisneros-Heredia pers. comm. 2021). All records of this species from Venezuela formerly assigned to this taxon are now assigned to&#160;<em>Centrolene venezuelense</em>."
77347451,Bolitoglossa leandrae,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,leandrae,,,,,"Acevedo, Wake, Márquez, Silva, Franco &amp; Amézquita, 2013",
78520120,Melanophryniscus setiba,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Melanophryniscus,setiba,,,,,"Peloso, Faivovich, Grant, Gasparini &amp; Haddad, 2012",
78458984,Crossodactylodes itambe,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,LEPTODACTYLIDAE,Crossodactylodes,itambe,,,,,"Barata, Santos, Leite &amp; Garcias, 2013",
82410098,Brachycephalus mariaeterezae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,mariaeterezae,,,,,"Bornschein, Morato, Firkowski, Ribeiro &amp; Pie, 2015","Species described in 2015, allocated in the group of&#160;<em>Brachycephalus pernix</em>, a group composed of 18 formally recognized species (Monteiro<em>&#160;et al</em>. 2018). Based on molecular data they confirmed the species delimitation (Firkowski&#160;<em>et al</em>. 2016). However, Condez&#160;<em>et al.</em>&#160;(2017) discuss the need for a taxonomic re-evaluation of&#160;<em>B. mariaeterezae</em>, due to problems in its diagnosis and original description. Pie&#160;<em>et a</em><em>l.</em> (2017) refute the arguments in Condez&#160;<em>et al</em>. (2017)."
48086163,Ololygon muriciensis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Ololygon,muriciensis,,,,,"(Cruz, Nunes &amp; Lima, 2011)",This species has been assigned to the <em>Scinax catharinae </em>group (Cruz <em>et al.</em> 2011).
82410083,Brachycephalus fuscolineatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,fuscolineatus,,,,,"Pie, Bornschein, Firkowski, Belmonte-Lopes &amp; Ribeiro, 2015",
81978198,Brachycephalus bufonoides,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Brachycephalus,bufonoides,,,,,"Miranda-Ribeiro, 1920",Removed from the synonymy of <em>Brachycephalus ephippium</em> by Pombal (2010).
78518108,Ischnocnema karst,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BRACHYCEPHALIDAE,Ischnocnema,karst,,,,,"Canedo, Targino, Leite &amp; Haddad, 2012",
77320561,Nyctimantis pomba,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Nyctimantis,pomba,,,,,"(Assis, Santana, Silva, Quintela &amp; Feio, 2013)",This species was provisionally allocated to <em>Aparasphenodon </em>when first described by de Assis<em> et al. </em>(2013).&#160;Blotto&#160;<em>et al.</em> (2021) redeﬁned&#160;<em>Nyctimantis</em>&#160;to include&#160;<em>Aparasphenodon</em>.
56408,Eleutherodactylus alticola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,alticola,,,,,"Lynn, 1937",
199853,Osornophryne cofanorum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Osornophryne,cofanorum,,,,,"Mueses-Cisneros, Yánez-Muñoz &amp; Guayasamin, 2010",
77345748,Bolitoglossa chucantiensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,chucantiensis,,,,,"Batista, Köhler, Mebert &amp; Vesely, 2014",
55453,Boana clepsydra,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,clepsydra,,,,,"(A. Lutz, 1925)",
73727195,Leptobrachella botsfordi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MEGOPHRYIDAE,Leptobrachella,botsfordi,,,,,"(Rowley, Dau &amp; Nguyen, 2013)",
54559,Atelopus tricolor,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,tricolor,,,,,"Boulenger, 1902","Reynolds and Foster (1992) indicated that <i>Atelopus rugulosus</i> is a synonym of <i>A. tricolor</i>. Subsequently, Lötters and De la Riva (1998) confirmed this and pointed out that in evaluating the types of <i>A. rugulosus</i> from south-east Peru, and <i>A. wilimani</i> from Bolivia, both are synonyms of <i>A. tricolor</i>."
61835,Telmatobius timens,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,timens,,,,,"De la Riva, Aparicio &amp; Ríos, 2005","The biological identities of some of the Peruvian subpopulations need to be clarified (A. Catenazzi pers. comm. February 2014). Until such time, all subpopulations currently allocated to <em>Telmatobius timens</em> are encompassed in this assessment."
136131,Calotriton arnoldi,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Calotriton,arnoldi,,,,,"Carranza &amp; Amat, 2005",
19845,Salamandra lanzai,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,SALAMANDRIDAE,Salamandra,lanzai,,,,,"Nascetti, Capula &amp; Bullini, 1988",
21168,Speonectes tiomanensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,NEMACHEILIDAE,Speonectes,tiomanensis,,,,,"(Kottelat, 1990)",
91005973,Lobocheilos lehat,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Lobocheilos,lehat,,,,,"Bleeker, 1858",
18067,Poropuntius tawarensis,ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Poropuntius,tawarensis,,,,,"(Weber &amp; de Beaufort, 1916)",
92252436,Erythrocebus baumstarki,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Erythrocebus,baumstarki,,,,,"Matschie, 1905","<p>                  </p><p>Groves (2001), Grubb <em>et al</em>. (2003), and <a name=""_Hlk27471456"">Kingdon <em>et al.</em> (2008)</a> treat <em>Erythrocebus patas</em> as a monotypic species in a monotypic genus. Schwarz (1927), Isbell (2013), and De Jong and Butynski (2018) recognize <em>baumstarki</em> as one of the three subspecies within <em>E. patas</em> (<em>patas, pyrrhonotus, baumstarki</em>). Verheyen (1962), Hill (1966), Napier and Napier (1967), Dandelot (1968, 1974), and Kingdon (1971, 1997, 2015) recognize an additional subspecies, <em>E. p. villiersi</em>.<br/><br/><em>Erythrocebus b</em><a name=""_Hlk30004420""><em>aumstarki</em></a> was described by Matschie (1906) as a species (type locality: Ikoma, western Serengeti, Tanzania). Here, <em>baumstarki</em> is, once again, treated as a species. This restoration to species status is based on <em>baumstarki</em>’s considerable geographic isolation and distinctive coloration and pattern of the pelage. The distance between the nearest confirmed <em>E.</em> <em>baumstarki</em> record (Northern Extension of Serengeti National Park, north central Tanzania; G. Schaller pers. comm.; number 15 in Figure 1 and Table 1 of De Jong <em>et al</em>. 2009) and the nearest confirmed <em>E. p.</em> <em>pyrrhonotus</em> record (Kiganjo, central Kenya; H. Douglas-Dufresne pers. comm.; number 47 in Figure 2 and Table 3 in De Jong <em>et al</em>. 2008) is <em>ca</em>. 260 km. There are, however, several records between these two localities for <em>Erythrocebus</em> that have not been identified as to species (De Jong <em>et al</em>. 2008). It appears that these two species are separated by a forest barrier and by very dry habitat in the Eastern (Gregory) Rift Valley (De Jong <em>et al</em>. 2008, 2009, De Jong &amp; Butynski 2014, Butynski &amp; De Jong 2017). <em>Erythrocebus baumstarki</em> is also phenotypically distinct (<em>e.g</em>., black nose, lack of white moustache, pale red crown, white neck, and dark grey upper limbs, whereas <em>pyrrhonotus</em> has a white nose, white moustache, dark red crown, rufous neck, and lacks dark grey on the upper hind legs). Resurrecting <em>baumstarki</em> to species status is in agreement with Gippoliti (2017), who suggests treating<em> baumstarki</em>, as well as <em>poliophaeus</em> and <em>pyrrhonotus,</em> as species.</p><p></p>"
19940,Scaphirhynchus albus,ANIMALIA,CHORDATA,ACTINOPTERYGII,ACIPENSERIFORMES,ACIPENSERIDAE,Scaphirhynchus,albus,,,,,"(Forbes &amp; Richardson, 1905)",
55358188,Nymphargus sucre,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,sucre,,,,,"Guayasamin, 2013",
