country,group,year,rli,qn05,qn95,n_sp,n_gen_changes
Sub-Saharan Africa (M49),aggregated,2014,0.749129805959999007,0.727879092103150938,0.76476355142839203,,
Sub-Saharan Africa (M49),aggregated,2002,0.788993772222294054,0.782541216136979911,0.795458537469696969,,
Sub-Saharan Africa (M49),aggregated,2003,0.785836908391632116,0.778928079696969977,0.792087799171713014,,
Sub-Saharan Africa (M49),aggregated,2008,0.768589016161213112,0.759758000673017908,0.775125994422901976,,
Sub-Saharan Africa (M49),aggregated,2009,0.766170043380964949,0.755540298620257067,0.772003240883068043,,
Sub-Saharan Africa (M49),aggregated,2010,0.762682978305844084,0.748747354961687872,0.768970576993824095,,
Sub-Saharan Africa (M49),aggregated,2019,0.730577701889825071,0.697386343011887067,0.761263353136084953,,
Sub-Saharan Africa (M49),aggregated,2020,0.727830885360285951,0.688565997099853,0.760748833864521967,,
Sub-Saharan Africa (M49),aggregated,2012,0.755737372666915097,0.741123852397407856,0.766116076218087971,,
Sub-Saharan Africa (M49),aggregated,2013,0.752402082322504939,0.732895349468388968,0.765691570018894985,,
Sub-Saharan Africa (M49),aggregated,2018,0.733849292260397967,0.704197028586582952,0.762322545707805888,,
Sub-Saharan Africa (M49),aggregated,2007,0.771414613295648977,0.76482162012018795,0.778526899342767864,,
Sub-Saharan Africa (M49),aggregated,2015,0.745252587416930901,0.72109482605344799,0.763839269729713055,,
Sub-Saharan Africa (M49),aggregated,2016,0.74189937808367501,0.714206160027339165,0.762698492002147899,,
Sub-Saharan Africa (M49),aggregated,2017,0.73750504963921204,0.709739965393860972,0.762106074209860984,,
Sub-Saharan Africa (M49),aggregated,1993,0.810958567443999967,0.807094524916624034,0.816130961363950913,,
Sub-Saharan Africa (M49),aggregated,1994,0.810396576776968081,0.806894955400076941,0.815417242310814139,,
Sub-Saharan Africa (M49),aggregated,2004,0.782199226175775864,0.77532767715286699,0.788890326367424177,,
Sub-Saharan Africa (M49),aggregated,2005,0.778662565151514996,0.771842003004344135,0.785227679005711998,,
Sub-Saharan Africa (M49),aggregated,1998,0.802697005001440922,0.79565027558977286,0.809283020666928032,,
Sub-Saharan Africa (M49),aggregated,1999,0.799336119238567955,0.792265498763552012,0.805996869423935114,,
Sub-Saharan Africa (M49),aggregated,2000,0.795603738110405079,0.788810522958323102,0.802275616169703998,,
Sub-Saharan Africa (M49),aggregated,2001,0.792081820388337077,0.785471645058042012,0.79899204294922499,,
Sub-Saharan Africa (M49),aggregated,1997,0.805690416953025901,0.798738567711089975,0.811156225511981965,,
Sub-Saharan Africa (M49),aggregated,1995,0.809437154226572919,0.805091097298564873,0.813984819833170059,,
Sub-Saharan Africa (M49),aggregated,2006,0.775311880494300887,0.76801017655165793,0.781915349700727069,,
Sub-Saharan Africa (M49),aggregated,2011,0.759904066796125877,0.744240180210302027,0.767176945872930838,,
Sub-Saharan Africa (M49),aggregated,1996,0.807958385063372808,0.80202202586285587,0.812331055815602054,,
